iteracion,T,magnetizacion,n
1250000,1.400003,0.000000,64
1255000,1.400003,-0.000977,64
1260000,1.400003,-0.003906,64
1265000,1.400003,-0.001465,64
1270000,1.400003,-0.001465,64
1275000,1.400003,-0.003906,64
1280000,1.400003,-0.001953,64
1285000,1.400003,0.000000,64
1290000,1.400003,0.000488,64
1295000,1.400003,-0.000977,64
1300000,1.400003,-0.000977,64
1305000,1.400003,-0.000977,64
1310000,1.400003,0.000977,64
1315000,1.400003,0.000977,64
1320000,1.400003,-0.000977,64
1325000,1.400003,-0.003906,64
1330000,1.400003,0.000000,64
1335000,1.400003,0.000000,64
1340000,1.400003,0.003418,64
1345000,1.400003,0.002441,64
1350000,1.400003,0.002930,64
1355000,1.400003,0.000977,64
1360000,1.400003,-0.000977,64
1365000,1.400003,-0.000977,64
1370000,1.400003,-0.001465,64
1375000,1.400003,-0.002441,64
1380000,1.400003,-0.001953,64
1385000,1.400003,0.001465,64
1390000,1.400003,0.000488,64
1395000,1.400003,0.001465,64
1400000,1.400003,0.000000,64
1405000,1.400003,0.002441,64
1410000,1.400003,0.003906,64
1415000,1.400003,0.002930,64
1420000,1.400003,0.000977,64
1425000,1.400003,0.000977,64
1430000,1.400003,0.000000,64
1435000,1.400003,0.000488,64
1440000,1.400003,0.003418,64
1445000,1.400003,-0.000977,64
1450000,1.400003,0.000000,64
1455000,1.400003,0.000977,64
1460000,1.400003,0.000977,64
1465000,1.400003,0.004883,64
1470000,1.400003,0.001465,64
1475000,1.400003,-0.001465,64
1480000,1.400003,0.000000,64
1485000,1.400003,-0.001465,64
1490000,1.400003,0.001465,64
1495000,1.400003,0.003418,64
1500000,1.400003,0.000488,64
1505000,1.400003,-0.002930,64
1510000,1.400003,-0.002441,64
1515000,1.400003,0.003906,64
1520000,1.400003,-0.001465,64
1525000,1.400003,0.000977,64
1530000,1.400003,0.000488,64
1535000,1.400003,-0.001465,64
1540000,1.400003,0.000488,64
1545000,1.400003,0.000000,64
1550000,1.400003,0.000488,64
1555000,1.400003,0.002930,64
1560000,1.400003,-0.002930,64
1565000,1.400003,-0.001953,64
1570000,1.400003,0.000977,64
1575000,1.400003,0.001465,64
1580000,1.400003,-0.000977,64
1585000,1.400003,-0.001953,64
1590000,1.400003,0.002930,64
1595000,1.400003,-0.000488,64
1600000,1.400003,0.002930,64
1605000,1.400003,0.000977,64
1610000,1.400003,0.000000,64
1615000,1.400003,-0.000977,64
1620000,1.400003,-0.000488,64
1625000,1.400003,0.002441,64
1630000,1.400003,0.000977,64
1635000,1.400003,-0.000488,64
1640000,1.400003,-0.000488,64
1645000,1.400003,0.001953,64
1650000,1.400003,0.000488,64
1655000,1.400003,-0.000977,64
1660000,1.400003,-0.002930,64
1665000,1.400003,0.000000,64
1670000,1.400003,0.002930,64
1675000,1.400003,0.001953,64
1680000,1.400003,0.000488,64
1685000,1.400003,-0.002930,64
1690000,1.400003,0.001953,64
1695000,1.400003,-0.001465,64
1700000,1.400003,-0.003418,64
1705000,1.400003,-0.000977,64
1710000,1.400003,-0.002441,64
1715000,1.400003,-0.001953,64
1720000,1.400003,-0.003418,64
1725000,1.400003,-0.001465,64
1730000,1.400003,0.002441,64
1735000,1.400003,-0.001465,64
1740000,1.400003,-0.001953,64
1745000,1.400003,0.001465,64
1750000,1.400003,0.000488,64
1755000,1.400003,-0.000488,64
1760000,1.400003,-0.000488,64
1765000,1.400003,0.001465,64
1770000,1.400003,0.004395,64
1775000,1.400003,-0.002441,64
1780000,1.400003,-0.003418,64
1785000,1.400003,-0.002441,64
1790000,1.400003,-0.002441,64
1795000,1.400003,0.001953,64
1800000,1.400003,-0.000488,64
1805000,1.400003,0.001465,64
1810000,1.400003,0.002441,64
1815000,1.400003,-0.001465,64
1820000,1.400003,-0.002441,64
1825000,1.400003,0.000977,64
1830000,1.400003,-0.001465,64
1835000,1.400003,-0.001465,64
1840000,1.400003,0.000488,64
1845000,1.400003,-0.001465,64
1850000,1.400003,-0.001465,64
1855000,1.400003,-0.003906,64
1860000,1.400003,-0.004395,64
1865000,1.400003,-0.004395,64
1870000,1.400003,-0.006836,64
1875000,1.400003,0.000488,64
1880000,1.400003,0.001465,64
1885000,1.400003,0.001953,64
1890000,1.400003,-0.000488,64
1895000,1.400003,-0.003418,64
1900000,1.400003,-0.001465,64
1905000,1.400003,0.001953,64
1910000,1.400003,0.001465,64
1915000,1.400003,-0.000488,64
1920000,1.400003,-0.000977,64
1925000,1.400003,0.000977,64
1930000,1.400003,0.000488,64
1935000,1.400003,-0.001953,64
1940000,1.400003,-0.003418,64
1945000,1.400003,-0.001953,64
1950000,1.400003,-0.002930,64
1955000,1.400003,-0.000488,64
1960000,1.400003,-0.001953,64
1965000,1.400003,-0.001953,64
1970000,1.400003,-0.003418,64
1975000,1.400003,0.001953,64
1980000,1.400003,0.001953,64
1985000,1.400003,-0.000488,64
1990000,1.400003,0.000000,64
1995000,1.400003,0.001465,64
0,1.300003,-0.001465,64
5000,1.300003,-0.000977,64
10000,1.300003,0.001953,64
15000,1.300003,0.002930,64
20000,1.300003,0.000000,64
25000,1.300003,0.003418,64
30000,1.300003,0.001953,64
35000,1.300003,-0.000977,64
40000,1.300003,0.000977,64
45000,1.300003,0.000488,64
50000,1.300003,0.000000,64
55000,1.300003,-0.001953,64
60000,1.300003,-0.002441,64
65000,1.300003,-0.002930,64
70000,1.300003,-0.003906,64
75000,1.300003,0.001465,64
80000,1.300003,0.000488,64
85000,1.300003,0.002441,64
90000,1.300003,0.003418,64
95000,1.300003,-0.000488,64
100000,1.300003,-0.001465,64
105000,1.300003,0.000488,64
110000,1.300003,0.000000,64
115000,1.300003,0.000977,64
120000,1.300003,0.001953,64
125000,1.300003,-0.000488,64
130000,1.300003,-0.000488,64
135000,1.300003,0.001953,64
140000,1.300003,0.000488,64
145000,1.300003,-0.002441,64
150000,1.300003,0.000000,64
155000,1.300003,-0.001953,64
160000,1.300003,-0.001465,64
165000,1.300003,-0.000488,64
170000,1.300003,0.000000,64
175000,1.300003,0.001465,64
180000,1.300003,0.002930,64
185000,1.300003,0.002930,64
190000,1.300003,0.001465,64
195000,1.300003,0.000488,64
200000,1.300003,-0.000488,64
205000,1.300003,-0.000488,64
210000,1.300003,0.000977,64
215000,1.300003,0.000977,64
220000,1.300003,-0.000977,64
225000,1.300003,0.000488,64
230000,1.300003,0.002930,64
235000,1.300003,-0.000977,64
240000,1.300003,0.000000,64
245000,1.300003,0.002441,64
250000,1.300003,0.001953,64
255000,1.300003,0.002441,64
260000,1.300003,0.001953,64
265000,1.300003,0.002441,64
270000,1.300003,0.000000,64
275000,1.300003,0.001465,64
280000,1.300003,-0.000977,64
285000,1.300003,0.003418,64
290000,1.300003,0.000488,64
295000,1.300003,-0.002441,64
300000,1.300003,-0.001465,64
305000,1.300003,-0.001953,64
310000,1.300003,-0.000977,64
315000,1.300003,-0.000488,64
320000,1.300003,-0.001465,64
325000,1.300003,-0.000488,64
330000,1.300003,-0.002441,64
335000,1.300003,-0.002441,64
340000,1.300003,0.000977,64
345000,1.300003,0.000000,64
350000,1.300003,0.000000,64
355000,1.300003,-0.001465,64
360000,1.300003,0.000000,64
365000,1.300003,0.000488,64
370000,1.300003,0.000488,64
375000,1.300003,0.000977,64
380000,1.300003,0.001465,64
385000,1.300003,-0.000488,64
390000,1.300003,0.000000,64
395000,1.300003,-0.000488,64
400000,1.300003,0.000977,64
405000,1.300003,-0.001465,64
410000,1.300003,-0.001465,64
415000,1.300003,0.000488,64
420000,1.300003,-0.001465,64
425000,1.300003,-0.000488,64
430000,1.300003,0.000488,64
435000,1.300003,-0.000488,64
440000,1.300003,0.000000,64
445000,1.300003,0.000488,64
450000,1.300003,0.003418,64
455000,1.300003,0.002441,64
460000,1.300003,-0.000977,64
465000,1.300003,0.001465,64
470000,1.300003,0.000000,64
475000,1.300003,-0.000977,64
480000,1.300003,0.000000,64
485000,1.300003,-0.000977,64
490000,1.300003,0.000000,64
495000,1.300003,-0.002441,64
500000,1.300003,0.000977,64
505000,1.300003,-0.000488,64
510000,1.300003,-0.000488,64
515000,1.300003,0.000000,64
520000,1.300003,0.000000,64
525000,1.300003,-0.000488,64
530000,1.300003,0.000977,64
535000,1.300003,0.000000,64
540000,1.300003,-0.000977,64
545000,1.300003,-0.003418,64
550000,1.300003,0.001465,64
555000,1.300003,0.001953,64
560000,1.300003,0.001953,64
565000,1.300003,-0.000488,64
570000,1.300003,0.000000,64
575000,1.300003,-0.000488,64
580000,1.300003,-0.000488,64
585000,1.300003,0.000488,64
590000,1.300003,0.000000,64
595000,1.300003,-0.001465,64
600000,1.300003,0.000000,64
605000,1.300003,-0.000488,64
610000,1.300003,-0.000488,64
615000,1.300003,-0.001465,64
620000,1.300003,-0.000488,64
625000,1.300003,-0.001953,64
630000,1.300003,-0.001953,64
635000,1.300003,-0.001953,64
640000,1.300003,0.003418,64
645000,1.300003,0.005371,64
650000,1.300003,0.002441,64
655000,1.300003,0.002930,64
660000,1.300003,0.000488,64
665000,1.300003,0.000488,64
670000,1.300003,0.001465,64
675000,1.300003,0.001465,64
680000,1.300003,0.000000,64
685000,1.300003,-0.000977,64
690000,1.300003,-0.001465,64
695000,1.300003,-0.000488,64
700000,1.300003,-0.001953,64
705000,1.300003,-0.000488,64
710000,1.300003,-0.000977,64
715000,1.300003,0.002441,64
720000,1.300003,-0.002441,64
725000,1.300003,-0.001953,64
730000,1.300003,0.002441,64
735000,1.300003,0.000000,64
740000,1.300003,0.001465,64
745000,1.300003,-0.000488,64
750000,1.300003,0.000000,64
755000,1.300003,-0.000977,64
760000,1.300003,-0.000488,64
765000,1.300003,-0.002441,64
770000,1.300003,-0.000977,64
775000,1.300003,-0.001465,64
780000,1.300003,-0.000977,64
785000,1.300003,0.000000,64
790000,1.300003,-0.004395,64
795000,1.300003,-0.001465,64
800000,1.300003,-0.002441,64
805000,1.300003,-0.000488,64
810000,1.300003,0.000488,64
815000,1.300003,-0.001953,64
820000,1.300003,0.000488,64
825000,1.300003,0.002930,64
830000,1.300003,-0.000977,64
835000,1.300003,-0.000488,64
840000,1.300003,-0.001465,64
845000,1.300003,0.001953,64
850000,1.300003,-0.001465,64
855000,1.300003,-0.002441,64
860000,1.300003,0.000488,64
865000,1.300003,-0.000488,64
870000,1.300003,0.001465,64
875000,1.300003,-0.000488,64
880000,1.300003,0.001953,64
885000,1.300003,0.000977,64
890000,1.300003,0.002930,64
895000,1.300003,0.003906,64
900000,1.300003,0.002441,64
905000,1.300003,0.000977,64
910000,1.300003,0.000488,64
915000,1.300003,0.000488,64
920000,1.300003,-0.000488,64
925000,1.300003,-0.002441,64
930000,1.300003,-0.000488,64
935000,1.300003,-0.000977,64
940000,1.300003,0.000488,64
945000,1.300003,0.002441,64
950000,1.300003,-0.001953,64
955000,1.300003,0.001465,64
960000,1.300003,0.000488,64
965000,1.300003,0.001465,64
970000,1.300003,0.000977,64
975000,1.300003,-0.004883,64
980000,1.300003,-0.000977,64
985000,1.300003,-0.002930,64
990000,1.300003,0.000000,64
995000,1.300003,0.001953,64
1000000,1.300003,-0.000488,64
1005000,1.300003,0.000488,64
1010000,1.300003,0.001465,64
1015000,1.300003,-0.000488,64
1020000,1.300003,0.000488,64
1025000,1.300003,-0.002930,64
1030000,1.300003,-0.001953,64
1035000,1.300003,0.001465,64
1040000,1.300003,-0.001953,64
1045000,1.300003,0.000977,64
1050000,1.300003,-0.001953,64
1055000,1.300003,-0.000977,64
1060000,1.300003,-0.000977,64
1065000,1.300003,0.000977,64
1070000,1.300003,0.002930,64
1075000,1.300003,-0.001465,64
1080000,1.300003,0.000000,64
1085000,1.300003,0.001953,64
1090000,1.300003,0.001465,64
1095000,1.300003,0.002441,64
1100000,1.300003,0.000488,64
1105000,1.300003,-0.000977,64
1110000,1.300003,-0.001465,64
1115000,1.300003,0.000000,64
1120000,1.300003,0.001465,64
1125000,1.300003,0.001465,64
1130000,1.300003,0.000000,64
1135000,1.300003,-0.000488,64
1140000,1.300003,-0.000977,64
1145000,1.300003,0.000977,64
1150000,1.300003,-0.000488,64
1155000,1.300003,0.002441,64
1160000,1.300003,-0.001465,64
1165000,1.300003,0.000977,64
1170000,1.300003,0.000488,64
1175000,1.300003,0.000977,64
1180000,1.300003,0.000488,64
1185000,1.300003,0.001465,64
1190000,1.300003,0.000977,64
1195000,1.300003,0.000000,64
1200000,1.300003,-0.000488,64
1205000,1.300003,-0.002930,64
1210000,1.300003,-0.001465,64
1215000,1.300003,-0.001465,64
1220000,1.300003,-0.001465,64
1225000,1.300003,0.001465,64
1230000,1.300003,0.001465,64
1235000,1.300003,0.001465,64
1240000,1.300003,0.001465,64
1245000,1.300003,0.000488,64
1250000,1.300003,-0.004395,64
1255000,1.300003,-0.003418,64
1260000,1.300003,0.000488,64
1265000,1.300003,0.000000,64
1270000,1.300003,-0.001953,64
1275000,1.300003,-0.001465,64
1280000,1.300003,-0.001465,64
1285000,1.300003,0.001953,64
1290000,1.300003,0.001465,64
1295000,1.300003,0.001465,64
1300000,1.300003,0.002930,64
1305000,1.300003,0.000977,64
1310000,1.300003,0.000000,64
1315000,1.300003,0.001953,64
1320000,1.300003,0.000000,64
1325000,1.300003,0.000488,64
1330000,1.300003,-0.001465,64
1335000,1.300003,0.000000,64
1340000,1.300003,-0.001465,64
1345000,1.300003,0.000000,64
1350000,1.300003,0.002441,64
1355000,1.300003,-0.000977,64
1360000,1.300003,-0.000488,64
1365000,1.300003,0.000488,64
1370000,1.300003,-0.000488,64
1375000,1.300003,-0.000488,64
1380000,1.300003,-0.000488,64
1385000,1.300003,-0.004395,64
1390000,1.300003,0.000000,64
1395000,1.300003,-0.001953,64
1400000,1.300003,-0.005371,64
1405000,1.300003,-0.001953,64
1410000,1.300003,-0.001953,64
1415000,1.300003,-0.001953,64
1420000,1.300003,0.000977,64
1425000,1.300003,-0.002441,64
1430000,1.300003,-0.000977,64
1435000,1.300003,-0.000977,64
1440000,1.300003,-0.000977,64
1445000,1.300003,-0.005371,64
1450000,1.300003,-0.003906,64
1455000,1.300003,-0.000977,64
1460000,1.300003,-0.001465,64
1465000,1.300003,-0.002441,64
1470000,1.300003,-0.002441,64
1475000,1.300003,0.000000,64
1480000,1.300003,0.000977,64
1485000,1.300003,0.000488,64
1490000,1.300003,-0.001953,64
1495000,1.300003,-0.000977,64
1500000,1.300003,0.000000,64
1505000,1.300003,-0.001465,64
1510000,1.300003,0.001953,64
1515000,1.300003,-0.000488,64
1520000,1.300003,0.000000,64
1525000,1.300003,0.001465,64
1530000,1.300003,-0.001465,64
1535000,1.300003,0.001953,64
1540000,1.300003,0.001953,64
1545000,1.300003,0.000000,64
1550000,1.300003,0.001465,64
1555000,1.300003,-0.000488,64
1560000,1.300003,-0.000488,64
1565000,1.300003,0.000488,64
1570000,1.300003,0.000977,64
1575000,1.300003,-0.002441,64
1580000,1.300003,-0.003418,64
1585000,1.300003,0.000000,64
1590000,1.300003,0.000977,64
1595000,1.300003,-0.000977,64
1600000,1.300003,-0.001465,64
1605000,1.300003,0.000000,64
1610000,1.300003,0.001465,64
1615000,1.300003,-0.001465,64
1620000,1.300003,0.000000,64
1625000,1.300003,0.000488,64
1630000,1.300003,0.000977,64
1635000,1.300003,0.000488,64
1640000,1.300003,-0.001465,64
1645000,1.300003,-0.000977,64
1650000,1.300003,0.000977,64
1655000,1.300003,-0.001953,64
1660000,1.300003,0.001465,64
1665000,1.300003,0.001465,64
1670000,1.300003,0.001465,64
1675000,1.300003,-0.001465,64
1680000,1.300003,-0.001465,64
1685000,1.300003,-0.000488,64
1690000,1.300003,-0.001465,64
1695000,1.300003,-0.002930,64
1700000,1.300003,-0.001465,64
1705000,1.300003,0.001465,64
1710000,1.300003,-0.000977,64
1715000,1.300003,-0.000488,64
1720000,1.300003,0.001465,64
1725000,1.300003,-0.000488,64
1730000,1.300003,0.001953,64
1735000,1.300003,0.003906,64
1740000,1.300003,0.001953,64
1745000,1.300003,0.000000,64
1750000,1.300003,-0.000977,64
1755000,1.300003,-0.001953,64
1760000,1.300003,-0.003418,64
1765000,1.300003,-0.001953,64
1770000,1.300003,0.002441,64
1775000,1.300003,0.001465,64
1780000,1.300003,0.001465,64
1785000,1.300003,0.000977,64
1790000,1.300003,-0.000488,64
1795000,1.300003,-0.003906,64
1800000,1.300003,-0.000488,64
1805000,1.300003,0.000488,64
1810000,1.300003,0.000488,64
1815000,1.300003,-0.000977,64
1820000,1.300003,-0.002930,64
1825000,1.300003,-0.001465,64
1830000,1.300003,0.000000,64
1835000,1.300003,0.000977,64
1840000,1.300003,0.000488,64
1845000,1.300003,0.000977,64
1850000,1.300003,0.000977,64
1855000,1.300003,-0.000977,64
1860000,1.300003,0.001953,64
1865000,1.300003,-0.000977,64
1870000,1.300003,0.001465,64
1875000,1.300003,0.000000,64
1880000,1.300003,0.003418,64
1885000,1.300003,0.001465,64
1890000,1.300003,0.001953,64
1895000,1.300003,-0.001465,64
1900000,1.300003,0.001953,64
1905000,1.300003,0.002441,64
1910000,1.300003,-0.001465,64
1915000,1.300003,0.000000,64
1920000,1.300003,0.000488,64
1925000,1.300003,0.000977,64
1930000,1.300003,-0.000977,64
1935000,1.300003,-0.002441,64
1940000,1.300003,0.000000,64
1945000,1.300003,-0.001465,64
1950000,1.300003,0.001465,64
1955000,1.300003,0.003906,64
1960000,1.300003,0.003418,64
1965000,1.300003,0.002930,64
1970000,1.300003,0.003906,64
1975000,1.300003,0.000977,64
1980000,1.300003,-0.000488,64
1985000,1.300003,0.001465,64
1990000,1.300003,0.000977,64
1995000,1.300003,-0.000488,64
0,1.200003,-0.001465,64
5000,1.200003,-0.001465,64
10000,1.200003,0.000488,64
15000,1.200003,0.001465,64
20000,1.200003,-0.000488,64
25000,1.200003,-0.000488,64
30000,1.200003,0.000977,64
35000,1.200003,0.002930,64
40000,1.200003,0.000977,64
45000,1.200003,-0.000977,64
50000,1.200003,-0.001465,64
55000,1.200003,-0.001953,64
60000,1.200003,-0.001465,64
65000,1.200003,-0.000977,64
70000,1.200003,0.000977,64
75000,1.200003,0.000488,64
80000,1.200003,0.000488,64
85000,1.200003,-0.001465,64
90000,1.200003,0.000000,64
95000,1.200003,0.000000,64
100000,1.200003,-0.000488,64
105000,1.200003,-0.001953,64
110000,1.200003,0.001465,64
115000,1.200003,0.003906,64
120000,1.200003,-0.000488,64
125000,1.200003,0.000000,64
130000,1.200003,0.001953,64
135000,1.200003,-0.001953,64
140000,1.200003,-0.001465,64
145000,1.200003,0.000488,64
150000,1.200003,-0.000977,64
155000,1.200003,-0.001465,64
160000,1.200003,0.000000,64
165000,1.200003,0.000000,64
170000,1.200003,-0.000488,64
175000,1.200003,0.000977,64
180000,1.200003,0.000977,64
185000,1.200003,0.000977,64
190000,1.200003,-0.001465,64
195000,1.200003,-0.000488,64
200000,1.200003,0.001465,64
205000,1.200003,-0.000977,64
210000,1.200003,0.000000,64
215000,1.200003,0.000488,64
220000,1.200003,0.000488,64
225000,1.200003,-0.000977,64
230000,1.200003,0.000488,64
235000,1.200003,0.000488,64
240000,1.200003,-0.000488,64
245000,1.200003,0.000488,64
250000,1.200003,0.000977,64
255000,1.200003,-0.000977,64
260000,1.200003,-0.000488,64
265000,1.200003,-0.001465,64
270000,1.200003,0.000488,64
275000,1.200003,0.000488,64
280000,1.200003,0.000000,64
285000,1.200003,-0.002441,64
290000,1.200003,0.001953,64
295000,1.200003,0.001465,64
300000,1.200003,0.000488,64
305000,1.200003,0.000488,64
310000,1.200003,0.000977,64
315000,1.200003,-0.000977,64
320000,1.200003,-0.000977,64
325000,1.200003,0.000000,64
330000,1.200003,-0.000977,64
335000,1.200003,0.002930,64
340000,1.200003,0.000977,64
345000,1.200003,0.000000,64
350000,1.200003,0.000488,64
355000,1.200003,0.002441,64
360000,1.200003,0.001953,64
365000,1.200003,0.000000,64
370000,1.200003,-0.000977,64
375000,1.200003,-0.000977,64
380000,1.200003,0.000000,64
385000,1.200003,0.000488,64
390000,1.200003,0.001465,64
395000,1.200003,0.002441,64
400000,1.200003,0.000488,64
405000,1.200003,0.000000,64
410000,1.200003,-0.000488,64
415000,1.200003,-0.000488,64
420000,1.200003,0.000488,64
425000,1.200003,0.000977,64
430000,1.200003,-0.000488,64
435000,1.200003,0.000488,64
440000,1.200003,-0.000488,64
445000,1.200003,-0.000977,64
450000,1.200003,0.000488,64
455000,1.200003,-0.001953,64
460000,1.200003,-0.000977,64
465000,1.200003,0.000488,64
470000,1.200003,0.002441,64
475000,1.200003,0.000000,64
480000,1.200003,-0.001953,64
485000,1.200003,-0.001465,64
490000,1.200003,0.000488,64
495000,1.200003,-0.001465,64
500000,1.200003,0.000977,64
505000,1.200003,-0.001465,64
510000,1.200003,0.000000,64
515000,1.200003,-0.001953,64
520000,1.200003,-0.000488,64
525000,1.200003,-0.001465,64
530000,1.200003,-0.001465,64
535000,1.200003,-0.000488,64
540000,1.200003,-0.002930,64
545000,1.200003,-0.000488,64
550000,1.200003,0.000977,64
555000,1.200003,0.000488,64
560000,1.200003,-0.002441,64
565000,1.200003,-0.000977,64
570000,1.200003,0.000488,64
575000,1.200003,0.000977,64
580000,1.200003,0.000977,64
585000,1.200003,0.000977,64
590000,1.200003,-0.000977,64
595000,1.200003,0.002441,64
600000,1.200003,0.000488,64
605000,1.200003,-0.000977,64
610000,1.200003,0.000000,64
615000,1.200003,0.000977,64
620000,1.200003,0.000000,64
625000,1.200003,-0.000488,64
630000,1.200003,-0.001465,64
635000,1.200003,-0.000488,64
640000,1.200003,0.000488,64
645000,1.200003,-0.000977,64
650000,1.200003,-0.000488,64
655000,1.200003,0.000000,64
660000,1.200003,-0.000488,64
665000,1.200003,0.000488,64
670000,1.200003,0.000000,64
675000,1.200003,-0.000488,64
680000,1.200003,-0.000488,64
685000,1.200003,-0.000488,64
690000,1.200003,-0.000488,64
695000,1.200003,-0.000488,64
700000,1.200003,0.003418,64
705000,1.200003,0.000488,64
710000,1.200003,0.000977,64
715000,1.200003,0.000000,64
720000,1.200003,-0.000977,64
725000,1.200003,-0.000488,64
730000,1.200003,0.000977,64
735000,1.200003,0.000000,64
740000,1.200003,0.001953,64
745000,1.200003,0.002441,64
750000,1.200003,0.001465,64
755000,1.200003,0.000977,64
760000,1.200003,0.000000,64
765000,1.200003,0.000977,64
770000,1.200003,-0.000488,64
775000,1.200003,0.000488,64
780000,1.200003,0.000488,64
785000,1.200003,0.000488,64
790000,1.200003,0.000000,64
795000,1.200003,0.000000,64
800000,1.200003,-0.001465,64
805000,1.200003,0.000000,64
810000,1.200003,0.001465,64
815000,1.200003,0.000488,64
820000,1.200003,-0.000488,64
825000,1.200003,0.001953,64
830000,1.200003,0.001465,64
835000,1.200003,0.000000,64
840000,1.200003,0.000488,64
845000,1.200003,-0.000977,64
850000,1.200003,0.001953,64
855000,1.200003,-0.001465,64
860000,1.200003,-0.000488,64
865000,1.200003,-0.000488,64
870000,1.200003,-0.001465,64
875000,1.200003,-0.001953,64
880000,1.200003,-0.002930,64
885000,1.200003,0.001465,64
890000,1.200003,-0.001465,64
895000,1.200003,0.000000,64
900000,1.200003,0.000000,64
905000,1.200003,-0.000977,64
910000,1.200003,-0.000977,64
915000,1.200003,0.000000,64
920000,1.200003,-0.000488,64
925000,1.200003,0.000000,64
930000,1.200003,0.000000,64
935000,1.200003,-0.000488,64
940000,1.200003,-0.000977,64
945000,1.200003,-0.000977,64
950000,1.200003,0.000000,64
955000,1.200003,0.000000,64
960000,1.200003,-0.000977,64
965000,1.200003,0.000000,64
970000,1.200003,0.000488,64
975000,1.200003,-0.001953,64
980000,1.200003,0.000488,64
985000,1.200003,-0.002441,64
990000,1.200003,0.001953,64
995000,1.200003,0.000488,64
1000000,1.200003,-0.000977,64
1005000,1.200003,0.000488,64
1010000,1.200003,-0.000977,64
1015000,1.200003,-0.000977,64
1020000,1.200003,0.000000,64
1025000,1.200003,-0.000488,64
1030000,1.200003,-0.000977,64
1035000,1.200003,0.001953,64
1040000,1.200003,0.002441,64
1045000,1.200003,-0.001465,64
1050000,1.200003,-0.001953,64
1055000,1.200003,0.000000,64
1060000,1.200003,-0.001953,64
1065000,1.200003,0.000488,64
1070000,1.200003,0.000977,64
1075000,1.200003,-0.000488,64
1080000,1.200003,0.000000,64
1085000,1.200003,0.001465,64
1090000,1.200003,0.000000,64
1095000,1.200003,0.001465,64
1100000,1.200003,-0.000488,64
1105000,1.200003,-0.000488,64
1110000,1.200003,0.000000,64
1115000,1.200003,-0.001465,64
1120000,1.200003,-0.001953,64
1125000,1.200003,-0.000488,64
1130000,1.200003,-0.002441,64
1135000,1.200003,0.001953,64
1140000,1.200003,0.002441,64
1145000,1.200003,0.001465,64
1150000,1.200003,0.000977,64
1155000,1.200003,0.000977,64
1160000,1.200003,0.001953,64
1165000,1.200003,0.000977,64
1170000,1.200003,-0.000977,64
1175000,1.200003,-0.000488,64
1180000,1.200003,0.000000,64
1185000,1.200003,0.000488,64
1190000,1.200003,0.000488,64
1195000,1.200003,0.000000,64
1200000,1.200003,0.001465,64
1205000,1.200003,-0.001465,64
1210000,1.200003,0.001465,64
1215000,1.200003,-0.001465,64
1220000,1.200003,0.001953,64
1225000,1.200003,0.000000,64
1230000,1.200003,0.000977,64
1235000,1.200003,-0.001953,64
1240000,1.200003,-0.000977,64
1245000,1.200003,-0.000977,64
1250000,1.200003,0.000000,64
1255000,1.200003,-0.000488,64
1260000,1.200003,0.001465,64
1265000,1.200003,-0.000977,64
1270000,1.200003,-0.001953,64
1275000,1.200003,0.000488,64
1280000,1.200003,-0.000977,64
1285000,1.200003,-0.001465,64
1290000,1.200003,-0.000488,64
1295000,1.200003,0.000000,64
1300000,1.200003,-0.000977,64
1305000,1.200003,0.000488,64
1310000,1.200003,-0.000977,64
1315000,1.200003,0.000488,64
1320000,1.200003,-0.000977,64
1325000,1.200003,0.000488,64
1330000,1.200003,-0.000488,64
1335000,1.200003,-0.001953,64
1340000,1.200003,-0.000488,64
1345000,1.200003,-0.000488,64
1350000,1.200003,-0.001953,64
1355000,1.200003,0.000000,64
1360000,1.200003,0.000488,64
1365000,1.200003,0.000977,64
1370000,1.200003,-0.000977,64
1375000,1.200003,-0.001465,64
1380000,1.200003,-0.001465,64
1385000,1.200003,0.000000,64
1390000,1.200003,0.000977,64
1395000,1.200003,0.000000,64
1400000,1.200003,0.000977,64
1405000,1.200003,0.000000,64
1410000,1.200003,0.000488,64
1415000,1.200003,0.001465,64
1420000,1.200003,-0.000488,64
1425000,1.200003,0.000000,64
1430000,1.200003,0.000000,64
1435000,1.200003,0.000977,64
1440000,1.200003,-0.000977,64
1445000,1.200003,-0.000488,64
1450000,1.200003,0.000488,64
1455000,1.200003,-0.000977,64
1460000,1.200003,0.000000,64
1465000,1.200003,0.000488,64
1470000,1.200003,-0.000488,64
1475000,1.200003,0.000977,64
1480000,1.200003,0.000977,64
1485000,1.200003,0.001465,64
1490000,1.200003,-0.000488,64
1495000,1.200003,-0.000977,64
1500000,1.200003,-0.001465,64
1505000,1.200003,-0.001953,64
1510000,1.200003,0.000000,64
1515000,1.200003,-0.000977,64
1520000,1.200003,-0.001953,64
1525000,1.200003,-0.000977,64
1530000,1.200003,-0.000977,64
1535000,1.200003,0.000000,64
1540000,1.200003,-0.000488,64
1545000,1.200003,-0.001953,64
1550000,1.200003,0.000977,64
1555000,1.200003,0.000000,64
1560000,1.200003,0.002441,64
1565000,1.200003,-0.000488,64
1570000,1.200003,0.000488,64
1575000,1.200003,0.000488,64
1580000,1.200003,0.001465,64
1585000,1.200003,-0.000488,64
1590000,1.200003,-0.000488,64
1595000,1.200003,0.001465,64
1600000,1.200003,0.002930,64
1605000,1.200003,-0.000977,64
1610000,1.200003,-0.001465,64
