iteracion,T,energia
800000,1.449980,-367572.000000
810000,1.449980,-367564.000000
820000,1.449980,-367544.000000
830000,1.449980,-367552.000000
840000,1.449980,-367592.000000
850000,1.449980,-367620.000000
860000,1.449980,-367568.000000
870000,1.449980,-367576.000000
880000,1.449980,-367628.000000
890000,1.449980,-367564.000000
900000,1.449980,-367572.000000
910000,1.449980,-367604.000000
920000,1.449980,-367560.000000
930000,1.449980,-367532.000000
940000,1.449980,-367508.000000
950000,1.449980,-367608.000000
960000,1.449980,-367604.000000
970000,1.449980,-367636.000000
980000,1.449980,-367536.000000
990000,1.449980,-367556.000000
0,1.439980,-367604.000000
10000,1.439980,-367588.000000
20000,1.439980,-367540.000000
30000,1.439980,-367684.000000
40000,1.439980,-367584.000000
50000,1.439980,-367672.000000
60000,1.439980,-367524.000000
70000,1.439980,-367616.000000
80000,1.439980,-367664.000000
90000,1.439980,-367552.000000
100000,1.439980,-367564.000000
110000,1.439980,-367604.000000
120000,1.439980,-367576.000000
130000,1.439980,-367636.000000
140000,1.439980,-367600.000000
150000,1.439980,-367644.000000
160000,1.439980,-367580.000000
170000,1.439980,-367544.000000
180000,1.439980,-367628.000000
190000,1.439980,-367620.000000
200000,1.439980,-367644.000000
210000,1.439980,-367672.000000
220000,1.439980,-367628.000000
230000,1.439980,-367608.000000
240000,1.439980,-367596.000000
250000,1.439980,-367632.000000
260000,1.439980,-367652.000000
270000,1.439980,-367648.000000
280000,1.439980,-367632.000000
290000,1.439980,-367640.000000
300000,1.439980,-367592.000000
310000,1.439980,-367600.000000
320000,1.439980,-367576.000000
330000,1.439980,-367584.000000
340000,1.439980,-367632.000000
350000,1.439980,-367600.000000
360000,1.439980,-367584.000000
370000,1.439980,-367588.000000
380000,1.439980,-367632.000000
390000,1.439980,-367576.000000
400000,1.439980,-367620.000000
410000,1.439980,-367632.000000
420000,1.439980,-367636.000000
430000,1.439980,-367568.000000
440000,1.439980,-367536.000000
450000,1.439980,-367640.000000
460000,1.439980,-367564.000000
470000,1.439980,-367568.000000
480000,1.439980,-367596.000000
490000,1.439980,-367652.000000
500000,1.439980,-367616.000000
510000,1.439980,-367592.000000
520000,1.439980,-367560.000000
530000,1.439980,-367572.000000
540000,1.439980,-367580.000000
550000,1.439980,-367516.000000
560000,1.439980,-367640.000000
570000,1.439980,-367588.000000
580000,1.439980,-367616.000000
600000,1.439980,-367608.000000
610000,1.439980,-367572.000000
620000,1.439980,-367608.000000
630000,1.439980,-367604.000000
640000,1.439980,-367556.000000
650000,1.439980,-367600.000000
660000,1.439980,-367660.000000
670000,1.439980,-367624.000000
680000,1.439980,-367624.000000
690000,1.439980,-367660.000000
700000,1.439980,-367628.000000
710000,1.439980,-367672.000000
720000,1.439980,-367600.000000
730000,1.439980,-367632.000000
740000,1.439980,-367628.000000
750000,1.439980,-367632.000000
760000,1.439980,-367600.000000
770000,1.439980,-367560.000000
780000,1.439980,-367568.000000
790000,1.439980,-367644.000000
800000,1.439980,-367600.000000
810000,1.439980,-367580.000000
820000,1.439980,-367588.000000
830000,1.439980,-367524.000000
840000,1.439980,-367568.000000
850000,1.439980,-367608.000000
860000,1.439980,-367624.000000
870000,1.439980,-367540.000000
880000,1.439980,-367628.000000
890000,1.439980,-367604.000000
900000,1.439980,-367580.000000
910000,1.439980,-367624.000000
920000,1.439980,-367604.000000
930000,1.439980,-367628.000000
940000,1.439980,-367616.000000
950000,1.439980,-367620.000000
960000,1.439980,-367624.000000
970000,1.439980,-367580.000000
980000,1.439980,-367620.000000
990000,1.439980,-367640.000000
0,1.429980,-367652.000000
10000,1.429980,-367640.000000
20000,1.429980,-367696.000000
30000,1.429980,-367612.000000
40000,1.429980,-367592.000000
50000,1.429980,-367580.000000
60000,1.429980,-367548.000000
70000,1.429980,-367552.000000
80000,1.429980,-367580.000000
90000,1.429980,-367584.000000
100000,1.429980,-367576.000000
110000,1.429980,-367640.000000
120000,1.429980,-367636.000000
130000,1.429980,-367672.000000
140000,1.429980,-367624.000000
150000,1.429980,-367644.000000
160000,1.429980,-367584.000000
170000,1.429980,-367632.000000
180000,1.429980,-367576.000000
190000,1.429980,-367584.000000
200000,1.429980,-367580.000000
210000,1.429980,-367664.000000
220000,1.429980,-367596.000000
230000,1.429980,-367640.000000
240000,1.429980,-367608.000000
250000,1.429980,-367700.000000
260000,1.429980,-367696.000000
270000,1.429980,-367636.000000
280000,1.429980,-367588.000000
290000,1.429980,-367536.000000
300000,1.429980,-367624.000000
310000,1.429980,-367624.000000
320000,1.429980,-367580.000000
330000,1.429980,-367616.000000
340000,1.429980,-367592.000000
350000,1.429980,-367592.000000
360000,1.429980,-367596.000000
370000,1.429980,-367592.000000
380000,1.429980,-367648.000000
390000,1.429980,-367608.000000
400000,1.429980,-367512.000000
410000,1.429980,-367584.000000
420000,1.429980,-367616.000000
430000,1.429980,-367580.000000
440000,1.429980,-367620.000000
450000,1.429980,-367700.000000
460000,1.429980,-367632.000000
470000,1.429980,-367608.000000
480000,1.429980,-367636.000000
490000,1.429980,-367664.000000
500000,1.429980,-367652.000000
510000,1.429980,-367628.000000
520000,1.429980,-367608.000000
530000,1.429980,-367620.000000
540000,1.429980,-367656.000000
550000,1.429980,-367664.000000
560000,1.429980,-367604.000000
570000,1.429980,-367676.000000
580000,1.429980,-367652.000000
590000,1.429980,-367616.000000
600000,1.429980,-367600.000000
610000,1.429980,-367560.000000
620000,1.429980,-367660.000000
630000,1.429980,-367644.000000
640000,1.429980,-367648.000000
650000,1.429980,-367600.000000
660000,1.429980,-367632.000000
670000,1.429980,-367644.000000
680000,1.429980,-367684.000000
690000,1.429980,-367672.000000
700000,1.429980,-367640.000000
710000,1.429980,-367620.000000
720000,1.429980,-367620.000000
730000,1.429980,-367628.000000
740000,1.429980,-367688.000000
750000,1.429980,-367636.000000
760000,1.429980,-367620.000000
770000,1.429980,-367652.000000
780000,1.429980,-367636.000000
790000,1.429980,-367584.000000
800000,1.429980,-367688.000000
810000,1.429980,-367672.000000
820000,1.429980,-367652.000000
830000,1.429980,-367644.000000
840000,1.429980,-367608.000000
850000,1.429980,-367700.000000
860000,1.429980,-367616.000000
870000,1.429980,-367676.000000
880000,1.429980,-367652.000000
890000,1.429980,-367664.000000
900000,1.429980,-367648.000000
910000,1.429980,-367648.000000
920000,1.429980,-367664.000000
930000,1.429980,-367640.000000
940000,1.429980,-367656.000000
950000,1.429980,-367640.000000
960000,1.429980,-367612.000000
970000,1.429980,-367620.000000
980000,1.429980,-367628.000000
990000,1.429980,-367612.000000
0,1.419980,-367604.000000
10000,1.419980,-367632.000000
20000,1.419980,-367624.000000
30000,1.419980,-367592.000000
40000,1.419980,-367620.000000
50000,1.419980,-367700.000000
60000,1.419980,-367684.000000
70000,1.419980,-367672.000000
80000,1.419980,-367680.000000
90000,1.419980,-367616.000000
100000,1.419980,-367624.000000
110000,1.419980,-367640.000000
120000,1.419980,-367644.000000
130000,1.419980,-367636.000000
140000,1.419980,-367628.000000
150000,1.419980,-367628.000000
160000,1.419980,-367592.000000
170000,1.419980,-367676.000000
180000,1.419980,-367696.000000
190000,1.419980,-367612.000000
200000,1.419980,-367652.000000
210000,1.419980,-367692.000000
220000,1.419980,-367604.000000
230000,1.419980,-367620.000000
240000,1.419980,-367692.000000
250000,1.419980,-367680.000000
260000,1.419980,-367676.000000
270000,1.419980,-367660.000000
280000,1.419980,-367604.000000
290000,1.419980,-367648.000000
300000,1.419980,-367628.000000
310000,1.419980,-367636.000000
320000,1.419980,-367604.000000
330000,1.419980,-367612.000000
340000,1.419980,-367620.000000
350000,1.419980,-367620.000000
360000,1.419980,-367600.000000
370000,1.419980,-367604.000000
380000,1.419980,-367632.000000
390000,1.419980,-367688.000000
400000,1.419980,-367672.000000
410000,1.419980,-367696.000000
420000,1.419980,-367596.000000
430000,1.419980,-367652.000000
440000,1.419980,-367700.000000
450000,1.419980,-367584.000000
460000,1.419980,-367648.000000
470000,1.419980,-367672.000000
480000,1.419980,-367692.000000
490000,1.419980,-367612.000000
500000,1.419980,-367620.000000
510000,1.419980,-367672.000000
520000,1.419980,-367600.000000
530000,1.419980,-367672.000000
540000,1.419980,-367612.000000
550000,1.419980,-367660.000000
560000,1.419980,-367668.000000
570000,1.419980,-367720.000000
580000,1.419980,-367644.000000
590000,1.419980,-367624.000000
600000,1.419980,-367684.000000
610000,1.419980,-367704.000000
620000,1.419980,-367648.000000
630000,1.419980,-367620.000000
640000,1.419980,-367584.000000
650000,1.419980,-367656.000000
660000,1.419980,-367624.000000
670000,1.419980,-367632.000000
680000,1.419980,-367684.000000
690000,1.419980,-367656.000000
700000,1.419980,-367704.000000
710000,1.419980,-367672.000000
720000,1.419980,-367648.000000
730000,1.419980,-367604.000000
740000,1.419980,-367672.000000
750000,1.419980,-367640.000000
760000,1.419980,-367600.000000
770000,1.419980,-367652.000000
780000,1.419980,-367640.000000
790000,1.419980,-367640.000000
800000,1.419980,-367620.000000
810000,1.419980,-367720.000000
820000,1.419980,-367608.000000
830000,1.419980,-367704.000000
840000,1.419980,-367660.000000
850000,1.419980,-367660.000000
860000,1.419980,-367664.000000
870000,1.419980,-367624.000000
880000,1.419980,-367596.000000
890000,1.419980,-367592.000000
900000,1.419980,-367704.000000
910000,1.419980,-367652.000000
920000,1.419980,-367684.000000
930000,1.419980,-367672.000000
940000,1.419980,-367628.000000
950000,1.419980,-367656.000000
960000,1.419980,-367700.000000
970000,1.419980,-367640.000000
980000,1.419980,-367656.000000
990000,1.419980,-367680.000000
0,1.409980,-367640.000000
10000,1.409980,-367660.000000
20000,1.409980,-367660.000000
30000,1.409980,-367688.000000
40000,1.409980,-367616.000000
50000,1.409980,-367684.000000
60000,1.409980,-367708.000000
70000,1.409980,-367676.000000
80000,1.409980,-367624.000000
90000,1.409980,-367624.000000
100000,1.409980,-367616.000000
110000,1.409980,-367652.000000
120000,1.409980,-367628.000000
130000,1.409980,-367656.000000
140000,1.409980,-367672.000000
150000,1.409980,-367712.000000
160000,1.409980,-367672.000000
170000,1.409980,-367640.000000
180000,1.409980,-367648.000000
190000,1.409980,-367636.000000
200000,1.409980,-367648.000000
210000,1.409980,-367624.000000
220000,1.409980,-367656.000000
230000,1.409980,-367688.000000
240000,1.409980,-367672.000000
250000,1.409980,-367564.000000
260000,1.409980,-367656.000000
270000,1.409980,-367600.000000
280000,1.409980,-367700.000000
290000,1.409980,-367672.000000
300000,1.409980,-367632.000000
310000,1.409980,-367628.000000
320000,1.409980,-367652.000000
330000,1.409980,-367636.000000
340000,1.409980,-367616.000000
350000,1.409980,-367692.000000
360000,1.409980,-367668.000000
370000,1.409980,-367680.000000
380000,1.409980,-367676.000000
390000,1.409980,-367656.000000
400000,1.409980,-367700.000000
410000,1.409980,-367664.000000
420000,1.409980,-367664.000000
430000,1.409980,-367628.000000
440000,1.409980,-367576.000000
450000,1.409980,-367672.000000
460000,1.409980,-367656.000000
470000,1.409980,-367668.000000
480000,1.409980,-367660.000000
490000,1.409980,-367648.000000
500000,1.409980,-367640.000000
520000,1.409980,-367708.000000
530000,1.409980,-367652.000000
540000,1.409980,-367708.000000
550000,1.409980,-367696.000000
560000,1.409980,-367688.000000
570000,1.409980,-367704.000000
580000,1.409980,-367632.000000
590000,1.409980,-367600.000000
600000,1.409980,-367652.000000
610000,1.409980,-367684.000000
620000,1.409980,-367636.000000
630000,1.409980,-367700.000000
640000,1.409980,-367664.000000
650000,1.409980,-367600.000000
660000,1.409980,-367700.000000
670000,1.409980,-367680.000000
680000,1.409980,-367632.000000
690000,1.409980,-367672.000000
700000,1.409980,-367600.000000
710000,1.409980,-367628.000000
720000,1.409980,-367680.000000
730000,1.409980,-367704.000000
740000,1.409980,-367668.000000
750000,1.409980,-367648.000000
760000,1.409980,-367712.000000
770000,1.409980,-367704.000000
780000,1.409980,-367648.000000
790000,1.409980,-367660.000000
800000,1.409980,-367644.000000
810000,1.409980,-367620.000000
820000,1.409980,-367600.000000
830000,1.409980,-367572.000000
840000,1.409980,-367624.000000
850000,1.409980,-367656.000000
860000,1.409980,-367676.000000
870000,1.409980,-367708.000000
880000,1.409980,-367648.000000
890000,1.409980,-367680.000000
900000,1.409980,-367668.000000
910000,1.409980,-367644.000000
920000,1.409980,-367704.000000
930000,1.409980,-367684.000000
940000,1.409980,-367680.000000
950000,1.409980,-367624.000000
960000,1.409980,-367672.000000
970000,1.409980,-367624.000000
980000,1.409980,-367652.000000
990000,1.409980,-367668.000000
0,1.399980,-367628.000000
10000,1.399980,-367648.000000
20000,1.399980,-367652.000000
30000,1.399980,-367664.000000
40000,1.399980,-367628.000000
50000,1.399980,-367660.000000
60000,1.399980,-367648.000000
70000,1.399980,-367676.000000
90000,1.399980,-367668.000000
100000,1.399980,-367640.000000
110000,1.399980,-367652.000000
120000,1.399980,-367680.000000
130000,1.399980,-367636.000000
140000,1.399980,-367652.000000
150000,1.399980,-367592.000000
160000,1.399980,-367664.000000
170000,1.399980,-367624.000000
180000,1.399980,-367660.000000
190000,1.399980,-367624.000000
200000,1.399980,-367684.000000
210000,1.399980,-367700.000000
220000,1.399980,-367656.000000
230000,1.399980,-367660.000000
240000,1.399980,-367676.000000
250000,1.399980,-367716.000000
260000,1.399980,-367680.000000
270000,1.399980,-367716.000000
280000,1.399980,-367684.000000
290000,1.399980,-367628.000000
300000,1.399980,-367684.000000
310000,1.399980,-367696.000000
320000,1.399980,-367672.000000
330000,1.399980,-367640.000000
340000,1.399980,-367620.000000
350000,1.399980,-367708.000000
360000,1.399980,-367680.000000
370000,1.399980,-367708.000000
380000,1.399980,-367632.000000
390000,1.399980,-367620.000000
400000,1.399980,-367672.000000
410000,1.399980,-367700.000000
420000,1.399980,-367668.000000
430000,1.399980,-367644.000000
440000,1.399980,-367640.000000
450000,1.399980,-367660.000000
460000,1.399980,-367672.000000
470000,1.399980,-367636.000000
480000,1.399980,-367680.000000
490000,1.399980,-367680.000000
500000,1.399980,-367596.000000
510000,1.399980,-367696.000000
520000,1.399980,-367648.000000
530000,1.399980,-367676.000000
540000,1.399980,-367660.000000
550000,1.399980,-367652.000000
560000,1.399980,-367692.000000
570000,1.399980,-367676.000000
580000,1.399980,-367612.000000
590000,1.399980,-367620.000000
600000,1.399980,-367628.000000
610000,1.399980,-367632.000000
620000,1.399980,-367732.000000
630000,1.399980,-367652.000000
640000,1.399980,-367636.000000
650000,1.399980,-367680.000000
660000,1.399980,-367700.000000
670000,1.399980,-367644.000000
680000,1.399980,-367672.000000
690000,1.399980,-367636.000000
700000,1.399980,-367676.000000
710000,1.399980,-367700.000000
720000,1.399980,-367624.000000
730000,1.399980,-367600.000000
740000,1.399980,-367608.000000
750000,1.399980,-367652.000000
760000,1.399980,-367696.000000
770000,1.399980,-367620.000000
780000,1.399980,-367696.000000
790000,1.399980,-367648.000000
800000,1.399980,-367648.000000
810000,1.399980,-367664.000000
820000,1.399980,-367644.000000
830000,1.399980,-367632.000000
840000,1.399980,-367632.000000
850000,1.399980,-367632.000000
860000,1.399980,-367692.000000
870000,1.399980,-367664.000000
880000,1.399980,-367680.000000
890000,1.399980,-367644.000000
900000,1.399980,-367704.000000
910000,1.399980,-367620.000000
920000,1.399980,-367564.000000
930000,1.399980,-367600.000000
940000,1.399980,-367640.000000
950000,1.399980,-367652.000000
960000,1.399980,-367732.000000
970000,1.399980,-367708.000000
980000,1.399980,-367628.000000
990000,1.399980,-367632.000000
0,1.389980,-367700.000000
10000,1.389980,-367620.000000
20000,1.389980,-367684.000000
30000,1.389980,-367700.000000
40000,1.389980,-367688.000000
50000,1.389980,-367692.000000
60000,1.389980,-367696.000000
70000,1.389980,-367680.000000
80000,1.389980,-367648.000000
90000,1.389980,-367704.000000
100000,1.389980,-367644.000000
110000,1.389980,-367728.000000
120000,1.389980,-367648.000000
130000,1.389980,-367676.000000
140000,1.389980,-367676.000000
150000,1.389980,-367724.000000
160000,1.389980,-367664.000000
170000,1.389980,-367628.000000
180000,1.389980,-367648.000000
190000,1.389980,-367704.000000
200000,1.389980,-367612.000000
210000,1.389980,-367628.000000
220000,1.389980,-367724.000000
230000,1.389980,-367636.000000
240000,1.389980,-367648.000000
250000,1.389980,-367652.000000
260000,1.389980,-367636.000000
270000,1.389980,-367660.000000
280000,1.389980,-367656.000000
290000,1.389980,-367728.000000
300000,1.389980,-367708.000000
310000,1.389980,-367704.000000
320000,1.389980,-367724.000000
330000,1.389980,-367596.000000
340000,1.389980,-367696.000000
350000,1.389980,-367656.000000
360000,1.389980,-367704.000000
370000,1.389980,-367660.000000
380000,1.389980,-367620.000000
390000,1.389980,-367708.000000
400000,1.389980,-367704.000000
410000,1.389980,-367708.000000
420000,1.389980,-367620.000000
430000,1.389980,-367660.000000
440000,1.389980,-367716.000000
450000,1.389980,-367656.000000
460000,1.389980,-367636.000000
470000,1.389980,-367676.000000
480000,1.389980,-367664.000000
490000,1.389980,-367692.000000
500000,1.389980,-367696.000000
510000,1.389980,-367668.000000
520000,1.389980,-367684.000000
530000,1.389980,-367644.000000
540000,1.389980,-367680.000000
550000,1.389980,-367708.000000
560000,1.389980,-367676.000000
570000,1.389980,-367684.000000
580000,1.389980,-367676.000000
590000,1.389980,-367692.000000
600000,1.389980,-367688.000000
610000,1.389980,-367684.000000
620000,1.389980,-367692.000000
630000,1.389980,-367684.000000
640000,1.389980,-367696.000000
650000,1.389980,-367684.000000
660000,1.389980,-367656.000000
670000,1.389980,-367708.000000
680000,1.389980,-367672.000000
690000,1.389980,-367724.000000
700000,1.389980,-367684.000000
710000,1.389980,-367680.000000
720000,1.389980,-367656.000000
730000,1.389980,-367552.000000
740000,1.389980,-367680.000000
750000,1.389980,-367652.000000
760000,1.389980,-367692.000000
770000,1.389980,-367676.000000
780000,1.389980,-367648.000000
790000,1.389980,-367712.000000
800000,1.389980,-367656.000000
810000,1.389980,-367652.000000
820000,1.389980,-367716.000000
830000,1.389980,-367684.000000
840000,1.389980,-367700.000000
850000,1.389980,-367704.000000
860000,1.389980,-367724.000000
870000,1.389980,-367664.000000
880000,1.389980,-367624.000000
890000,1.389980,-367696.000000
900000,1.389980,-367656.000000
910000,1.389980,-367684.000000
920000,1.389980,-367704.000000
930000,1.389980,-367600.000000
940000,1.389980,-367700.000000
950000,1.389980,-367692.000000
960000,1.389980,-367664.000000
970000,1.389980,-367660.000000
980000,1.389980,-367724.000000
990000,1.389980,-367680.000000
0,1.379980,-367640.000000
10000,1.379980,-367608.000000
20000,1.379980,-367688.000000
30000,1.379980,-367660.000000
40000,1.379980,-367636.000000
50000,1.379980,-367704.000000
60000,1.379980,-367708.000000
70000,1.379980,-367648.000000
80000,1.379980,-367644.000000
90000,1.379980,-367664.000000
100000,1.379980,-367688.000000
110000,1.379980,-367660.000000
120000,1.379980,-367628.000000
130000,1.379980,-367652.000000
140000,1.379980,-367632.000000
150000,1.379980,-367672.000000
160000,1.379980,-367696.000000
170000,1.379980,-367672.000000
180000,1.379980,-367692.000000
190000,1.379980,-367708.000000
200000,1.379980,-367672.000000
210000,1.379980,-367688.000000
220000,1.379980,-367692.000000
230000,1.379980,-367684.000000
240000,1.379980,-367696.000000
250000,1.379980,-367684.000000
260000,1.379980,-367680.000000
270000,1.379980,-367696.000000
280000,1.379980,-367660.000000
290000,1.379980,-367692.000000
300000,1.379980,-367732.000000
310000,1.379980,-367660.000000
320000,1.379980,-367668.000000
330000,1.379980,-367700.000000
340000,1.379980,-367712.000000
350000,1.379980,-367720.000000
360000,1.379980,-367664.000000
370000,1.379980,-367652.000000
380000,1.379980,-367700.000000
390000,1.379980,-367700.000000
400000,1.379980,-367644.000000
410000,1.379980,-367696.000000
420000,1.379980,-367668.000000
430000,1.379980,-367624.000000
440000,1.379980,-367716.000000
450000,1.379980,-367736.000000
460000,1.379980,-367716.000000
470000,1.379980,-367740.000000
480000,1.379980,-367648.000000
490000,1.379980,-367672.000000
500000,1.379980,-367712.000000
510000,1.379980,-367736.000000
520000,1.379980,-367680.000000
530000,1.379980,-367740.000000
540000,1.379980,-367680.000000
550000,1.379980,-367652.000000
560000,1.379980,-367688.000000
570000,1.379980,-367700.000000
580000,1.379980,-367696.000000
590000,1.379980,-367676.000000
600000,1.379980,-367644.000000
610000,1.379980,-367624.000000
620000,1.379980,-367668.000000
630000,1.379980,-367720.000000
640000,1.379980,-367680.000000
650000,1.379980,-367688.000000
660000,1.379980,-367604.000000
670000,1.379980,-367652.000000
680000,1.379980,-367652.000000
690000,1.379980,-367704.000000
700000,1.379980,-367688.000000
710000,1.379980,-367704.000000
720000,1.379980,-367688.000000
730000,1.379980,-367636.000000
740000,1.379980,-367676.000000
750000,1.379980,-367692.000000
760000,1.379980,-367660.000000
770000,1.379980,-367632.000000
780000,1.379980,-367648.000000
790000,1.379980,-367676.000000
800000,1.379980,-367704.000000
810000,1.379980,-367724.000000
820000,1.379980,-367736.000000
830000,1.379980,-367692.000000
840000,1.379980,-367624.000000
850000,1.379980,-367692.000000
860000,1.379980,-367644.000000
870000,1.379980,-367680.000000
880000,1.379980,-367636.000000
890000,1.379980,-367692.000000
900000,1.379980,-367704.000000
910000,1.379980,-367696.000000
920000,1.379980,-367692.000000
930000,1.379980,-367628.000000
940000,1.379980,-367664.000000
950000,1.379980,-367712.000000
960000,1.379980,-367672.000000
970000,1.379980,-367684.000000
980000,1.379980,-367640.000000
990000,1.379980,-367688.000000
0,1.369980,-367696.000000
10000,1.369980,-367728.000000
20000,1.369980,-367696.000000
30000,1.369980,-367688.000000
40000,1.369980,-367648.000000
50000,1.369980,-367732.000000
60000,1.369980,-367668.000000
70000,1.369980,-367612.000000
80000,1.369980,-367692.000000
90000,1.369980,-367712.000000
100000,1.369980,-367688.000000
110000,1.369980,-367704.000000
120000,1.369980,-367660.000000
130000,1.369980,-367612.000000
140000,1.369980,-367684.000000
150000,1.369980,-367736.000000
160000,1.369980,-367748.000000
170000,1.369980,-367700.000000
180000,1.369980,-367756.000000
190000,1.369980,-367700.000000
200000,1.369980,-367720.000000
210000,1.369980,-367704.000000
220000,1.369980,-367668.000000
230000,1.369980,-367696.000000
240000,1.369980,-367668.000000
250000,1.369980,-367696.000000
260000,1.369980,-367740.000000
270000,1.369980,-367696.000000
280000,1.369980,-367684.000000
290000,1.369980,-367696.000000
300000,1.369980,-367732.000000
310000,1.369980,-367676.000000
320000,1.369980,-367684.000000
330000,1.369980,-367712.000000
340000,1.369980,-367748.000000
350000,1.369980,-367680.000000
360000,1.369980,-367680.000000
370000,1.369980,-367628.000000
380000,1.369980,-367700.000000
390000,1.369980,-367752.000000
400000,1.369980,-367632.000000
410000,1.369980,-367648.000000
420000,1.369980,-367684.000000
430000,1.369980,-367684.000000
440000,1.369980,-367692.000000
450000,1.369980,-367708.000000
460000,1.369980,-367716.000000
470000,1.369980,-367696.000000
480000,1.369980,-367692.000000
490000,1.369980,-367668.000000
500000,1.369980,-367648.000000
510000,1.369980,-367692.000000
520000,1.369980,-367720.000000
530000,1.369980,-367692.000000
540000,1.369980,-367664.000000
550000,1.369980,-367712.000000
560000,1.369980,-367768.000000
570000,1.369980,-367688.000000
580000,1.369980,-367672.000000
590000,1.369980,-367668.000000
600000,1.369980,-367656.000000
610000,1.369980,-367644.000000
620000,1.369980,-367748.000000
630000,1.369980,-367700.000000
640000,1.369980,-367708.000000
650000,1.369980,-367668.000000
660000,1.369980,-367724.000000
670000,1.369980,-367732.000000
680000,1.369980,-367732.000000
690000,1.369980,-367680.000000
700000,1.369980,-367712.000000
710000,1.369980,-367744.000000
720000,1.369980,-367720.000000
730000,1.369980,-367720.000000
740000,1.369980,-367704.000000
750000,1.369980,-367660.000000
760000,1.369980,-367756.000000
770000,1.369980,-367668.000000
780000,1.369980,-367700.000000
790000,1.369980,-367656.000000
800000,1.369980,-367696.000000
810000,1.369980,-367720.000000
820000,1.369980,-367732.000000
830000,1.369980,-367700.000000
840000,1.369980,-367664.000000
850000,1.369980,-367724.000000
860000,1.369980,-367700.000000
870000,1.369980,-367656.000000
880000,1.369980,-367652.000000
890000,1.369980,-367636.000000
900000,1.369980,-367640.000000
910000,1.369980,-367644.000000
920000,1.369980,-367640.000000
930000,1.369980,-367760.000000
940000,1.369980,-367740.000000
950000,1.369980,-367736.000000
960000,1.369980,-367720.000000
970000,1.369980,-367708.000000
980000,1.369980,-367692.000000
990000,1.369980,-367688.000000
0,1.359980,-367664.000000
10000,1.359980,-367728.000000
20000,1.359980,-367684.000000
30000,1.359980,-367684.000000
40000,1.359980,-367700.000000
50000,1.359980,-367724.000000
60000,1.359980,-367708.000000
70000,1.359980,-367700.000000
80000,1.359980,-367728.000000
90000,1.359980,-367708.000000
100000,1.359980,-367680.000000
110000,1.359980,-367644.000000
120000,1.359980,-367660.000000
130000,1.359980,-367732.000000
140000,1.359980,-367736.000000
150000,1.359980,-367672.000000
160000,1.359980,-367688.000000
170000,1.359980,-367704.000000
180000,1.359980,-367656.000000
190000,1.359980,-367688.000000
200000,1.359980,-367756.000000
210000,1.359980,-367700.000000
220000,1.359980,-367696.000000
230000,1.359980,-367672.000000
240000,1.359980,-367672.000000
250000,1.359980,-367692.000000
260000,1.359980,-367728.000000
270000,1.359980,-367712.000000
280000,1.359980,-367736.000000
290000,1.359980,-367720.000000
300000,1.359980,-367676.000000
310000,1.359980,-367704.000000
330000,1.359980,-367720.000000
340000,1.359980,-367680.000000
350000,1.359980,-367744.000000
360000,1.359980,-367660.000000
370000,1.359980,-367736.000000
380000,1.359980,-367704.000000
390000,1.359980,-367660.000000
400000,1.359980,-367700.000000
410000,1.359980,-367684.000000
420000,1.359980,-367732.000000
430000,1.359980,-367684.000000
440000,1.359980,-367696.000000
450000,1.359980,-367704.000000
460000,1.359980,-367708.000000
470000,1.359980,-367664.000000
480000,1.359980,-367692.000000
490000,1.359980,-367740.000000
500000,1.359980,-367628.000000
510000,1.359980,-367676.000000
520000,1.359980,-367712.000000
530000,1.359980,-367672.000000
540000,1.359980,-367724.000000
550000,1.359980,-367704.000000
560000,1.359980,-367728.000000
570000,1.359980,-367644.000000
580000,1.359980,-367768.000000
590000,1.359980,-367732.000000
600000,1.359980,-367716.000000
610000,1.359980,-367716.000000
620000,1.359980,-367708.000000
630000,1.359980,-367732.000000
640000,1.359980,-367700.000000
650000,1.359980,-367684.000000
660000,1.359980,-367764.000000
670000,1.359980,-367668.000000
680000,1.359980,-367680.000000
690000,1.359980,-367688.000000
700000,1.359980,-367740.000000
710000,1.359980,-367748.000000
720000,1.359980,-367708.000000
730000,1.359980,-367752.000000
740000,1.359980,-367712.000000
750000,1.359980,-367752.000000
760000,1.359980,-367720.000000
770000,1.359980,-367692.000000
780000,1.359980,-367692.000000
790000,1.359980,-367724.000000
800000,1.359980,-367740.000000
810000,1.359980,-367708.000000
820000,1.359980,-367744.000000
830000,1.359980,-367680.000000
840000,1.359980,-367664.000000
850000,1.359980,-367704.000000
860000,1.359980,-367664.000000
870000,1.359980,-367692.000000
880000,1.359980,-367716.000000
890000,1.359980,-367756.000000
900000,1.359980,-367692.000000
910000,1.359980,-367700.000000
920000,1.359980,-367724.000000
930000,1.359980,-367704.000000
940000,1.359980,-367708.000000
950000,1.359980,-367768.000000
960000,1.359980,-367672.000000
970000,1.359980,-367736.000000
980000,1.359980,-367708.000000
990000,1.359980,-367672.000000
0,1.349980,-367692.000000
10000,1.349980,-367724.000000
20000,1.349980,-367720.000000
30000,1.349980,-367692.000000
40000,1.349980,-367648.000000
50000,1.349980,-367724.000000
60000,1.349980,-367696.000000
70000,1.349980,-367672.000000
80000,1.349980,-367684.000000
90000,1.349980,-367712.000000
100000,1.349980,-367768.000000
110000,1.349980,-367756.000000
120000,1.349980,-367748.000000
130000,1.349980,-367672.000000
140000,1.349980,-367704.000000
150000,1.349980,-367692.000000
160000,1.349980,-367740.000000
