iteracion,T,magnetizacion
670000,1.559980,0.917480
680000,1.559980,0.915527
690000,1.559980,0.912598
700000,1.559980,0.912109
710000,1.559980,0.910645
720000,1.559980,0.908203
730000,1.559980,0.910645
740000,1.559980,0.914551
750000,1.559980,0.914062
760000,1.559980,0.911621
770000,1.559980,0.918457
780000,1.559980,0.916504
790000,1.559980,0.916992
800000,1.559980,0.911133
810000,1.559980,0.904785
820000,1.559980,0.909668
830000,1.559980,0.914062
840000,1.559980,0.915527
850000,1.559980,0.910645
860000,1.559980,0.912109
870000,1.559980,0.923828
880000,1.559980,0.910156
890000,1.559980,0.903809
900000,1.559980,0.911621
910000,1.559980,0.911133
920000,1.559980,0.918457
930000,1.559980,0.914062
940000,1.559980,0.918457
950000,1.559980,0.911133
960000,1.559980,0.915527
970000,1.559980,0.918457
980000,1.559980,0.912598
990000,1.559980,0.913574
0,1.549980,0.908691
10000,1.549980,0.914062
20000,1.549980,0.918945
30000,1.549980,0.920410
40000,1.549980,0.911133
50000,1.549980,0.911621
60000,1.549980,0.909668
70000,1.549980,0.908203
80000,1.549980,0.907227
90000,1.549980,0.905273
100000,1.549980,0.911621
110000,1.549980,0.899902
120000,1.549980,0.905762
130000,1.549980,0.901367
140000,1.549980,0.904785
150000,1.549980,0.904297
160000,1.549980,0.901367
170000,1.549980,0.901367
180000,1.549980,0.899902
190000,1.549980,0.901367
200000,1.549980,0.912109
210000,1.549980,0.908691
220000,1.549980,0.912598
230000,1.549980,0.905762
240000,1.549980,0.907227
250000,1.549980,0.915527
260000,1.549980,0.912598
270000,1.549980,0.915039
280000,1.549980,0.910645
290000,1.549980,0.912598
300000,1.549980,0.913086
310000,1.549980,0.916992
320000,1.549980,0.913574
330000,1.549980,0.910645
340000,1.549980,0.911621
350000,1.549980,0.909180
360000,1.549980,0.917969
370000,1.549980,0.911621
380000,1.549980,0.915039
390000,1.549980,0.915527
400000,1.549980,0.908691
410000,1.549980,0.912598
420000,1.549980,0.914062
430000,1.549980,0.904297
440000,1.549980,0.914062
450000,1.549980,0.913086
460000,1.549980,0.909180
470000,1.549980,0.910156
480000,1.549980,0.917480
490000,1.549980,0.914062
500000,1.549980,0.916992
510000,1.549980,0.910645
520000,1.549980,0.914062
530000,1.549980,0.908203
540000,1.549980,0.911133
550000,1.549980,0.904297
560000,1.549980,0.913086
570000,1.549980,0.908203
580000,1.549980,0.906738
590000,1.549980,0.895508
600000,1.549980,0.902832
610000,1.549980,0.898438
620000,1.549980,0.914551
630000,1.549980,0.913086
640000,1.549980,0.917480
650000,1.549980,0.910645
660000,1.549980,0.912109
670000,1.549980,0.912598
680000,1.549980,0.917480
690000,1.549980,0.915527
700000,1.549980,0.917969
710000,1.549980,0.920410
720000,1.549980,0.914062
730000,1.549980,0.910645
740000,1.549980,0.909668
750000,1.549980,0.919434
760000,1.549980,0.912598
780000,1.549980,0.908691
790000,1.549980,0.908691
800000,1.549980,0.902832
810000,1.549980,0.908691
820000,1.549980,0.917480
830000,1.549980,0.914062
840000,1.549980,0.907227
850000,1.549980,0.903809
860000,1.549980,0.908203
870000,1.549980,0.917480
880000,1.549980,0.911133
890000,1.549980,0.914062
900000,1.549980,0.918945
910000,1.549980,0.918945
920000,1.549980,0.916504
930000,1.549980,0.920410
940000,1.549980,0.918945
950000,1.549980,0.915527
960000,1.549980,0.911621
970000,1.549980,0.914062
980000,1.549980,0.915527
990000,1.549980,0.917969
0,1.539980,0.912598
10000,1.539980,0.914062
20000,1.539980,0.912598
30000,1.539980,0.909668
40000,1.539980,0.919922
50000,1.539980,0.913086
60000,1.539980,0.914062
70000,1.539980,0.904785
80000,1.539980,0.912598
90000,1.539980,0.907715
100000,1.539980,0.911621
110000,1.539980,0.916504
120000,1.539980,0.916016
130000,1.539980,0.912109
140000,1.539980,0.909668
150000,1.539980,0.915039
160000,1.539980,0.913086
170000,1.539980,0.911133
180000,1.539980,0.910156
200000,1.539980,0.908691
210000,1.539980,0.904297
220000,1.539980,0.909668
230000,1.539980,0.917480
240000,1.539980,0.909668
250000,1.539980,0.914551
260000,1.539980,0.916992
270000,1.539980,0.913086
280000,1.539980,0.910645
290000,1.539980,0.913574
300000,1.539980,0.909180
310000,1.539980,0.917480
320000,1.539980,0.916016
330000,1.539980,0.913086
340000,1.539980,0.915039
350000,1.539980,0.907715
360000,1.539980,0.905273
370000,1.539980,0.908203
380000,1.539980,0.907227
390000,1.539980,0.914551
400000,1.539980,0.909180
410000,1.539980,0.913574
420000,1.539980,0.914062
430000,1.539980,0.914551
440000,1.539980,0.917480
450000,1.539980,0.920410
460000,1.539980,0.922852
470000,1.539980,0.913086
480000,1.539980,0.923340
490000,1.539980,0.910645
500000,1.539980,0.911133
510000,1.539980,0.911133
520000,1.539980,0.909668
530000,1.539980,0.908203
540000,1.539980,0.914551
550000,1.539980,0.916016
560000,1.539980,0.912109
570000,1.539980,0.916992
580000,1.539980,0.918457
590000,1.539980,0.918457
600000,1.539980,0.918457
610000,1.539980,0.916504
620000,1.539980,0.913574
630000,1.539980,0.918457
640000,1.539980,0.913574
650000,1.539980,0.910645
660000,1.539980,0.911621
670000,1.539980,0.915039
680000,1.539980,0.921387
690000,1.539980,0.922363
700000,1.539980,0.917969
710000,1.539980,0.919922
720000,1.539980,0.910645
730000,1.539980,0.914062
740000,1.539980,0.914551
750000,1.539980,0.921387
760000,1.539980,0.925781
770000,1.539980,0.917969
780000,1.539980,0.920898
790000,1.539980,0.918945
800000,1.539980,0.915527
810000,1.539980,0.916504
820000,1.539980,0.909668
830000,1.539980,0.908203
840000,1.539980,0.917969
850000,1.539980,0.913574
860000,1.539980,0.908203
870000,1.539980,0.911133
880000,1.539980,0.911621
890000,1.539980,0.909668
900000,1.539980,0.908691
910000,1.539980,0.916016
920000,1.539980,0.915039
930000,1.539980,0.916992
940000,1.539980,0.913086
950000,1.539980,0.916504
960000,1.539980,0.918945
970000,1.539980,0.916016
980000,1.539980,0.917969
990000,1.539980,0.915039
0,1.529980,0.911133
10000,1.529980,0.914062
20000,1.529980,0.916016
30000,1.529980,0.918457
40000,1.529980,0.915039
50000,1.529980,0.920898
60000,1.529980,0.916504
70000,1.529980,0.914062
80000,1.529980,0.916504
90000,1.529980,0.916016
100000,1.529980,0.917969
110000,1.529980,0.919922
120000,1.529980,0.920410
130000,1.529980,0.916016
140000,1.529980,0.911621
150000,1.529980,0.918945
160000,1.529980,0.917969
170000,1.529980,0.915039
180000,1.529980,0.908203
190000,1.529980,0.914062
200000,1.529980,0.916992
210000,1.529980,0.919434
220000,1.529980,0.917969
230000,1.529980,0.917969
240000,1.529980,0.916016
250000,1.529980,0.910645
260000,1.529980,0.916992
270000,1.529980,0.916992
280000,1.529980,0.915039
290000,1.529980,0.916016
300000,1.529980,0.911133
310000,1.529980,0.916992
320000,1.529980,0.914551
330000,1.529980,0.913574
340000,1.529980,0.912109
350000,1.529980,0.917969
360000,1.529980,0.916016
370000,1.529980,0.914551
380000,1.529980,0.915527
390000,1.529980,0.920410
400000,1.529980,0.916992
410000,1.529980,0.914551
420000,1.529980,0.917969
430000,1.529980,0.916504
440000,1.529980,0.910156
450000,1.529980,0.915039
460000,1.529980,0.916504
470000,1.529980,0.911621
480000,1.529980,0.910156
490000,1.529980,0.906738
500000,1.529980,0.905762
510000,1.529980,0.910156
520000,1.529980,0.907715
530000,1.529980,0.906250
540000,1.529980,0.907715
550000,1.529980,0.906738
560000,1.529980,0.898926
570000,1.529980,0.904297
580000,1.529980,0.909180
590000,1.529980,0.911621
600000,1.529980,0.911133
610000,1.529980,0.909668
620000,1.529980,0.913574
630000,1.529980,0.903809
640000,1.529980,0.910645
650000,1.529980,0.898926
660000,1.529980,0.904785
670000,1.529980,0.905273
680000,1.529980,0.908203
690000,1.529980,0.914062
700000,1.529980,0.912109
710000,1.529980,0.912598
720000,1.529980,0.915039
730000,1.529980,0.907227
740000,1.529980,0.910645
750000,1.529980,0.905273
760000,1.529980,0.909180
770000,1.529980,0.912598
780000,1.529980,0.911133
790000,1.529980,0.913086
800000,1.529980,0.914551
810000,1.529980,0.915039
820000,1.529980,0.909668
830000,1.529980,0.910645
840000,1.529980,0.912109
850000,1.529980,0.905273
860000,1.529980,0.909668
870000,1.529980,0.911133
880000,1.529980,0.909668
890000,1.529980,0.908691
900000,1.529980,0.909668
910000,1.529980,0.909180
920000,1.529980,0.914551
930000,1.529980,0.913086
940000,1.529980,0.912598
950000,1.529980,0.911621
960000,1.529980,0.907227
970000,1.529980,0.909668
980000,1.529980,0.912598
990000,1.529980,0.908203
0,1.519980,0.912598
10000,1.519980,0.918945
20000,1.519980,0.916016
30000,1.519980,0.914551
40000,1.519980,0.917969
50000,1.519980,0.918457
60000,1.519980,0.921875
70000,1.519980,0.914551
80000,1.519980,0.915039
90000,1.519980,0.913574
100000,1.519980,0.918457
110000,1.519980,0.914062
120000,1.519980,0.919922
130000,1.519980,0.919434
140000,1.519980,0.918945
150000,1.519980,0.908203
160000,1.519980,0.907715
170000,1.519980,0.911621
180000,1.519980,0.911133
190000,1.519980,0.914551
200000,1.519980,0.917969
210000,1.519980,0.915039
220000,1.519980,0.916992
230000,1.519980,0.914062
240000,1.519980,0.907227
250000,1.519980,0.914062
260000,1.519980,0.918945
270000,1.519980,0.920410
280000,1.519980,0.918457
290000,1.519980,0.916992
300000,1.519980,0.915039
310000,1.519980,0.915039
320000,1.519980,0.917969
330000,1.519980,0.915527
340000,1.519980,0.913574
350000,1.519980,0.918945
360000,1.519980,0.922363
370000,1.519980,0.919922
380000,1.519980,0.920898
390000,1.519980,0.919922
400000,1.519980,0.915527
410000,1.519980,0.914551
420000,1.519980,0.911621
430000,1.519980,0.911133
440000,1.519980,0.916016
450000,1.519980,0.917480
460000,1.519980,0.912598
470000,1.519980,0.914062
480000,1.519980,0.916992
490000,1.519980,0.904297
500000,1.519980,0.904785
510000,1.519980,0.909668
520000,1.519980,0.910156
530000,1.519980,0.903809
540000,1.519980,0.915527
550000,1.519980,0.907715
560000,1.519980,0.915039
570000,1.519980,0.913086
580000,1.519980,0.913574
590000,1.519980,0.915527
600000,1.519980,0.918945
610000,1.519980,0.907227
620000,1.519980,0.911133
630000,1.519980,0.913086
640000,1.519980,0.913574
650000,1.519980,0.912598
660000,1.519980,0.913086
670000,1.519980,0.910645
680000,1.519980,0.910156
690000,1.519980,0.918945
700000,1.519980,0.921875
710000,1.519980,0.919434
720000,1.519980,0.916992
730000,1.519980,0.914551
740000,1.519980,0.921387
750000,1.519980,0.905762
760000,1.519980,0.916504
770000,1.519980,0.914551
780000,1.519980,0.912598
790000,1.519980,0.911621
800000,1.519980,0.903320
810000,1.519980,0.911621
820000,1.519980,0.909180
830000,1.519980,0.915039
840000,1.519980,0.915039
850000,1.519980,0.912109
860000,1.519980,0.907715
870000,1.519980,0.909668
880000,1.519980,0.909180
890000,1.519980,0.911133
900000,1.519980,0.914062
910000,1.519980,0.918945
920000,1.519980,0.921875
930000,1.519980,0.918457
950000,1.519980,0.917480
960000,1.519980,0.916992
970000,1.519980,0.918945
980000,1.519980,0.919922
990000,1.519980,0.913574
0,1.509980,0.916016
10000,1.509980,0.912598
20000,1.509980,0.909668
30000,1.509980,0.914551
40000,1.509980,0.916016
50000,1.509980,0.916016
60000,1.509980,0.918945
70000,1.509980,0.917969
80000,1.509980,0.914062
90000,1.509980,0.919434
100000,1.509980,0.914062
110000,1.509980,0.916504
120000,1.509980,0.917969
130000,1.509980,0.916992
140000,1.509980,0.917969
150000,1.509980,0.916504
160000,1.509980,0.925293
170000,1.509980,0.922852
180000,1.509980,0.917969
190000,1.509980,0.922363
200000,1.509980,0.912109
210000,1.509980,0.910645
220000,1.509980,0.913574
230000,1.509980,0.912598
240000,1.509980,0.912598
250000,1.509980,0.914551
260000,1.509980,0.917480
270000,1.509980,0.910645
280000,1.509980,0.918457
290000,1.509980,0.919922
300000,1.509980,0.912598
310000,1.509980,0.917480
320000,1.509980,0.917969
330000,1.509980,0.916504
340000,1.509980,0.917480
350000,1.509980,0.917480
360000,1.509980,0.915527
370000,1.509980,0.917480
380000,1.509980,0.910645
390000,1.509980,0.917969
400000,1.509980,0.915039
410000,1.509980,0.913574
420000,1.509980,0.916504
430000,1.509980,0.915527
440000,1.509980,0.911133
450000,1.509980,0.915039
460000,1.509980,0.910645
470000,1.509980,0.915527
480000,1.509980,0.912109
490000,1.509980,0.919434
500000,1.509980,0.922363
510000,1.509980,0.921387
520000,1.509980,0.917969
530000,1.509980,0.914062
540000,1.509980,0.912598
550000,1.509980,0.910645
560000,1.509980,0.908691
570000,1.509980,0.912109
580000,1.509980,0.906250
590000,1.509980,0.908691
600000,1.509980,0.910645
610000,1.509980,0.908691
620000,1.509980,0.909668
630000,1.509980,0.915039
640000,1.509980,0.906250
650000,1.509980,0.906738
660000,1.509980,0.907227
670000,1.509980,0.915527
680000,1.509980,0.919922
690000,1.509980,0.909668
700000,1.509980,0.911621
710000,1.509980,0.916504
720000,1.509980,0.922363
730000,1.509980,0.923340
740000,1.509980,0.923340
750000,1.509980,0.917480
760000,1.509980,0.915527
770000,1.509980,0.911133
780000,1.509980,0.918945
790000,1.509980,0.915527
800000,1.509980,0.920410
810000,1.509980,0.916016
820000,1.509980,0.919922
830000,1.509980,0.920410
840000,1.509980,0.916016
850000,1.509980,0.922852
860000,1.509980,0.918457
870000,1.509980,0.922363
880000,1.509980,0.916992
890000,1.509980,0.915527
900000,1.509980,0.917480
910000,1.509980,0.914551
920000,1.509980,0.910645
930000,1.509980,0.916992
940000,1.509980,0.912598
950000,1.509980,0.916016
970000,1.509980,0.917480
980000,1.509980,0.912598
990000,1.509980,0.916016
0,1.499980,0.920898
10000,1.499980,0.918457
20000,1.499980,0.920898
30000,1.499980,0.918945
40000,1.499980,0.917969
50000,1.499980,0.919434
60000,1.499980,0.916992
70000,1.499980,0.918457
80000,1.499980,0.917969
90000,1.499980,0.913086
100000,1.499980,0.915527
110000,1.499980,0.916992
120000,1.499980,0.917969
130000,1.499980,0.921875
140000,1.499980,0.921387
150000,1.499980,0.919434
160000,1.499980,0.916992
170000,1.499980,0.920898
180000,1.499980,0.916504
190000,1.499980,0.918945
200000,1.499980,0.919434
210000,1.499980,0.915039
220000,1.499980,0.916016
230000,1.499980,0.916504
240000,1.499980,0.919922
250000,1.499980,0.916504
260000,1.499980,0.920898
270000,1.499980,0.918945
280000,1.499980,0.915039
290000,1.499980,0.912598
300000,1.499980,0.916992
310000,1.499980,0.915527
330000,1.499980,0.915039
340000,1.499980,0.923340
350000,1.499980,0.917480
360000,1.499980,0.913574
370000,1.499980,0.914551
380000,1.499980,0.923828
390000,1.499980,0.919434
400000,1.499980,0.910156
410000,1.499980,0.916992
420000,1.499980,0.918457
430000,1.499980,0.922363
440000,1.499980,0.915039
450000,1.499980,0.916992
460000,1.499980,0.919434
470000,1.499980,0.915527
480000,1.499980,0.916016
490000,1.499980,0.916016
500000,1.499980,0.914551
510000,1.499980,0.916992
520000,1.499980,0.909668
530000,1.499980,0.905273
540000,1.499980,0.915039
550000,1.499980,0.916016
560000,1.499980,0.924316
570000,1.499980,0.917480
580000,1.499980,0.917480
590000,1.499980,0.916504
600000,1.499980,0.917969
610000,1.499980,0.913086
620000,1.499980,0.919434
630000,1.499980,0.917969
640000,1.499980,0.917969
650000,1.499980,0.921387
660000,1.499980,0.922852
670000,1.499980,0.917969
680000,1.499980,0.918457
690000,1.499980,0.913086
700000,1.499980,0.913574
710000,1.499980,0.917969
720000,1.499980,0.916016
730000,1.499980,0.909668
740000,1.499980,0.911621
750000,1.499980,0.914062
760000,1.499980,0.913086
770000,1.499980,0.914062
780000,1.499980,0.916992
790000,1.499980,0.914062
800000,1.499980,0.916504
810000,1.499980,0.912109
820000,1.499980,0.914062
830000,1.499980,0.915527
840000,1.499980,0.915039
850000,1.499980,0.920410
860000,1.499980,0.917480
870000,1.499980,0.916016
880000,1.499980,0.914062
890000,1.499980,0.916992
900000,1.499980,0.921387
910000,1.499980,0.916504
920000,1.499980,0.916992
930000,1.499980,0.913086
940000,1.499980,0.914551
950000,1.499980,0.915039
960000,1.499980,0.911133
970000,1.499980,0.910645
980000,1.499980,0.911133
990000,1.499980,0.901855
0,1.489980,0.908691
10000,1.489980,0.912598
20000,1.489980,0.913086
30000,1.489980,0.915039
40000,1.489980,0.912598
50000,1.489980,0.911133
60000,1.489980,0.917480
70000,1.489980,0.919434
80000,1.489980,0.920410
90000,1.489980,0.921387
100000,1.489980,0.921387
110000,1.489980,0.916992
120000,1.489980,0.910156
130000,1.489980,0.915527
140000,1.489980,0.919922
150000,1.489980,0.917480
160000,1.489980,0.916016
170000,1.489980,0.917969
180000,1.489980,0.923828
190000,1.489980,0.921875
200000,1.489980,0.920410
210000,1.489980,0.917969
220000,1.489980,0.913574
230000,1.489980,0.916016
240000,1.489980,0.918945
250000,1.489980,0.916992
260000,1.489980,0.913086
270000,1.489980,0.915039
280000,1.489980,0.922852
290000,1.489980,0.918945
300000,1.489980,0.921875
310000,1.489980,0.921387
320000,1.489980,0.921387
330000,1.489980,0.918457
340000,1.489980,0.916504
350000,1.489980,0.915527
360000,1.489980,0.914551
370000,1.489980,0.920410
380000,1.489980,0.920410
390000,1.489980,0.920410
400000,1.489980,0.919922
410000,1.489980,0.916504
420000,1.489980,0.916992
430000,1.489980,0.919922
440000,1.489980,0.913086
450000,1.489980,0.910645
460000,1.489980,0.908203
470000,1.489980,0.909180
480000,1.489980,0.911133
490000,1.489980,0.908691
500000,1.489980,0.914551
510000,1.489980,0.915527
520000,1.489980,0.908691
530000,1.489980,0.917969
540000,1.489980,0.911621
550000,1.489980,0.898926
560000,1.489980,0.907715
570000,1.489980,0.907227
580000,1.489980,0.914551
590000,1.489980,0.919922
600000,1.489980,0.922852
610000,1.489980,0.919434
620000,1.489980,0.919922
630000,1.489980,0.925781
640000,1.489980,0.920898
650000,1.489980,0.919434
660000,1.489980,0.922852
670000,1.489980,0.923340
680000,1.489980,0.920898
690000,1.489980,0.909668
700000,1.489980,0.911621
710000,1.489980,0.916504
720000,1.489980,0.919922
730000,1.489980,0.912109
740000,1.489980,0.913574
750000,1.489980,0.912109
760000,1.489980,0.912109
770000,1.489980,0.919434
780000,1.489980,0.922852
790000,1.489980,0.923340
800000,1.489980,0.919922
810000,1.489980,0.919434
820000,1.489980,0.916992
830000,1.489980,0.913574
840000,1.489980,0.917969
850000,1.489980,0.913086
860000,1.489980,0.915039
870000,1.489980,0.915039
880000,1.489980,0.924316
890000,1.489980,0.920898
900000,1.489980,0.915039
920000,1.489980,0.909180
930000,1.489980,0.918457
940000,1.489980,0.914062
950000,1.489980,0.918457
960000,1.489980,0.922363
970000,1.489980,0.908691
980000,1.489980,0.919922
990000,1.489980,0.919922
0,1.479980,0.921875
10000,1.479980,0.919434
20000,1.479980,0.917969
30000,1.479980,0.919434
40000,1.479980,0.915527
50000,1.479980,0.911621
60000,1.479980,0.915039
70000,1.479980,0.918457
80000,1.479980,0.918457
90000,1.479980,0.919922
100000,1.479980,0.914551
110000,1.479980,0.914062
120000,1.479980,0.920410
130000,1.479980,0.919922
140000,1.479980,0.915527
150000,1.479980,0.918457
160000,1.479980,0.911133
170000,1.479980,0.916992
180000,1.479980,0.923340
190000,1.479980,0.908691
200000,1.479980,0.916992
210000,1.479980,0.922363
220000,1.479980,0.920410
230000,1.479980,0.915527
240000,1.479980,0.919434
250000,1.479980,0.916504
260000,1.479980,0.917480
270000,1.479980,0.917969
280000,1.479980,0.920898
290000,1.479980,0.918945
300000,1.479980,0.913086
310000,1.479980,0.922363
320000,1.479980,0.920898
330000,1.479980,0.913086
340000,1.479980,0.916016
350000,1.479980,0.914062
360000,1.479980,0.917969
370000,1.479980,0.920410
380000,1.479980,0.922363
390000,1.479980,0.915527
400000,1.479980,0.919434
410000,1.479980,0.919434
420000,1.479980,0.919434
430000,1.479980,0.917480
440000,1.479980,0.908203
450000,1.479980,0.907715
460000,1.479980,0.911621
470000,1.479980,0.916016
480000,1.479980,0.914062
490000,1.479980,0.915527
500000,1.479980,0.914551
510000,1.479980,0.913574
520000,1.479980,0.911133
530000,1.479980,0.919434
540000,1.479980,0.913574
550000,1.479980,0.914551
560000,1.479980,0.923340
570000,1.479980,0.925293
580000,1.479980,0.915039
590000,1.479980,0.913574
600000,1.479980,0.920410
610000,1.479980,0.914062
620000,1.479980,0.910156
630000,1.479980,0.913574
640000,1.479980,0.915527
650000,1.479980,0.913086
660000,1.479980,0.909668
670000,1.479980,0.910645
680000,1.479980,0.914062
690000,1.479980,0.916992
700000,1.479980,0.921875
710000,1.479980,0.918945
720000,1.479980,0.921875
730000,1.479980,0.919922
740000,1.479980,0.918457
750000,1.479980,0.923340
760000,1.479980,0.923828
770000,1.479980,0.919922
780000,1.479980,0.923828
790000,1.479980,0.919434
800000,1.479980,0.919434
810000,1.479980,0.916992
820000,1.479980,0.920898
830000,1.479980,0.917969
840000,1.479980,0.913086
850000,1.479980,0.912109
860000,1.479980,0.918945
870000,1.479980,0.917969
880000,1.479980,0.921875
890000,1.479980,0.919922
900000,1.479980,0.926758
910000,1.479980,0.923340
920000,1.479980,0.916992
930000,1.479980,0.918945
940000,1.479980,0.922363
950000,1.479980,0.923340
960000,1.479980,0.919434
970000,1.479980,0.924805
980000,1.479980,0.920410
990000,1.479980,0.922852
0,1.469980,0.916504
10000,1.469980,0.917480
20000,1.469980,0.926270
30000,1.469980,0.923340
40000,1.469980,0.918457
50000,1.469980,0.920410
60000,1.469980,0.920898
70000,1.469980,0.918457
80000,1.469980,0.914062
90000,1.469980,0.915527
100000,1.469980,0.914062
110000,1.469980,0.908203
120000,1.469980,0.923340
130000,1.469980,0.920410
140000,1.469980,0.918945
150000,1.469980,0.916504
160000,1.469980,0.923828
170000,1.469980,0.919434
180000,1.469980,0.919922
190000,1.469980,0.924316
200000,1.469980,0.916504
210000,1.469980,0.921875
220000,1.469980,0.918457
230000,1.469980,0.916016
240000,1.469980,0.922363
250000,1.469980,0.916504
260000,1.469980,0.917480
270000,1.469980,0.917969
280000,1.469980,0.920410
290000,1.469980,0.920898
300000,1.469980,0.912598
310000,1.469980,0.922363
320000,1.469980,0.916016
330000,1.469980,0.910645
340000,1.469980,0.914551
350000,1.469980,0.908203
360000,1.469980,0.914062
370000,1.469980,0.919434
380000,1.469980,0.915039
390000,1.469980,0.915527
400000,1.469980,0.912598
410000,1.469980,0.918457
420000,1.469980,0.915039
430000,1.469980,0.923340
440000,1.469980,0.916504
450000,1.469980,0.913086
460000,1.469980,0.914551
470000,1.469980,0.918457
480000,1.469980,0.918457
490000,1.469980,0.914062
500000,1.469980,0.916504
510000,1.469980,0.917969
520000,1.469980,0.917969
530000,1.469980,0.919922
540000,1.469980,0.912598
550000,1.469980,0.917480
560000,1.469980,0.915039
570000,1.469980,0.923340
580000,1.469980,0.918457
590000,1.469980,0.917480
600000,1.469980,0.924805
610000,1.469980,0.922852
620000,1.469980,0.917969
630000,1.469980,0.917480
640000,1.469980,0.919922
650000,1.469980,0.922852
660000,1.469980,0.923828
670000,1.469980,0.917480
680000,1.469980,0.914551
690000,1.469980,0.919434
700000,1.469980,0.916504
710000,1.469980,0.914551
720000,1.469980,0.916016
730000,1.469980,0.917969
740000,1.469980,0.922363
750000,1.469980,0.922363
760000,1.469980,0.915527
770000,1.469980,0.919922
780000,1.469980,0.916504
790000,1.469980,0.913574
800000,1.469980,0.914062
810000,1.469980,0.915527
820000,1.469980,0.916504
830000,1.469980,0.922852
840000,1.469980,0.925781
850000,1.469980,0.917969
860000,1.469980,0.916504
870000,1.469980,0.922363
880000,1.469980,0.921387
890000,1.469980,0.920410
900000,1.469980,0.915527
910000,1.469980,0.918945
920000,1.469980,0.915527
930000,1.469980,0.919434
940000,1.469980,0.916992
950000,1.469980,0.920898
960000,1.469980,0.920898
970000,1.469980,0.916504
980000,1.469980,0.915527
990000,1.469980,0.918945
0,1.459980,0.924316
10000,1.459980,0.921875
20000,1.459980,0.918945
30000,1.459980,0.916016
40000,1.459980,0.918457
50000,1.459980,0.915527
60000,1.459980,0.918457
70000,1.459980,0.917969
80000,1.459980,0.921875
90000,1.459980,0.921875
100000,1.459980,0.919434
110000,1.459980,0.924316
120000,1.459980,0.917480
130000,1.459980,0.913574
140000,1.459980,0.918457
150000,1.459980,0.924805
160000,1.459980,0.918945
170000,1.459980,0.920898
180000,1.459980,0.916992
190000,1.459980,0.921875
200000,1.459980,0.919922
210000,1.459980,0.921875
220000,1.459980,0.916992
230000,1.459980,0.921387
240000,1.459980,0.920898
250000,1.459980,0.921387
260000,1.459980,0.913086
270000,1.459980,0.919434
280000,1.459980,0.916016
290000,1.459980,0.923340
300000,1.459980,0.920410
310000,1.459980,0.918945
320000,1.459980,0.915039
330000,1.459980,0.915527
340000,1.459980,0.918945
350000,1.459980,0.915527
360000,1.459980,0.918945
370000,1.459980,0.919434
380000,1.459980,0.918945
390000,1.459980,0.920410
400000,1.459980,0.920410
410000,1.459980,0.915039
420000,1.459980,0.922363
430000,1.459980,0.921875
440000,1.459980,0.920410
450000,1.459980,0.925293
460000,1.459980,0.919434
470000,1.459980,0.913086
480000,1.459980,0.921875
490000,1.459980,0.919922
500000,1.459980,0.916016
510000,1.459980,0.918457
520000,1.459980,0.920410
530000,1.459980,0.919922
540000,1.459980,0.918457
550000,1.459980,0.917969
560000,1.459980,0.924316
570000,1.459980,0.912598
580000,1.459980,0.916504
590000,1.459980,0.922852
600000,1.459980,0.919922
610000,1.459980,0.915039
620000,1.459980,0.912109
630000,1.459980,0.917969
640000,1.459980,0.922363
650000,1.459980,0.922852
660000,1.459980,0.924316
670000,1.459980,0.924316
680000,1.459980,0.919434
690000,1.459980,0.916992
700000,1.459980,0.916016
710000,1.459980,0.917969
720000,1.459980,0.914062
730000,1.459980,0.919922
740000,1.459980,0.916992
750000,1.459980,0.914551
760000,1.459980,0.914551
770000,1.459980,0.914551
780000,1.459980,0.913574
790000,1.459980,0.923340
800000,1.459980,0.923828
810000,1.459980,0.918457
820000,1.459980,0.915527
830000,1.459980,0.912598
840000,1.459980,0.920410
850000,1.459980,0.914062
860000,1.459980,0.918457
870000,1.459980,0.914062
880000,1.459980,0.919434
890000,1.459980,0.923828
900000,1.459980,0.923340
910000,1.459980,0.922363
920000,1.459980,0.921387
930000,1.459980,0.924805
940000,1.459980,0.924316
950000,1.459980,0.921387
960000,1.459980,0.921875
970000,1.459980,0.917969
980000,1.459980,0.921875
990000,1.459980,0.918457
0,1.449980,0.915039
10000,1.449980,0.913574
20000,1.449980,0.915527
30000,1.449980,0.919434
40000,1.449980,0.910645
50000,1.449980,0.919434
60000,1.449980,0.919434
70000,1.449980,0.916016
80000,1.449980,0.916504
90000,1.449980,0.905762
100000,1.449980,0.916504
110000,1.449980,0.915527
120000,1.449980,0.916016
130000,1.449980,0.919434
140000,1.449980,0.919922
150000,1.449980,0.916992
160000,1.449980,0.912598
170000,1.449980,0.915039
180000,1.449980,0.918457
190000,1.449980,0.916992
200000,1.449980,0.921875
210000,1.449980,0.920410
220000,1.449980,0.918457
230000,1.449980,0.916016
240000,1.449980,0.919434
250000,1.449980,0.920898
260000,1.449980,0.918457
270000,1.449980,0.922363
280000,1.449980,0.921875
290000,1.449980,0.926758
300000,1.449980,0.918457
310000,1.449980,0.913574
320000,1.449980,0.916992
330000,1.449980,0.919922
340000,1.449980,0.918945
350000,1.449980,0.924805
360000,1.449980,0.923828
370000,1.449980,0.924805
380000,1.449980,0.919434
390000,1.449980,0.916992
400000,1.449980,0.914551
410000,1.449980,0.918457
420000,1.449980,0.925781
430000,1.449980,0.918945
440000,1.449980,0.924805
450000,1.449980,0.922852
460000,1.449980,0.920410
470000,1.449980,0.921387
480000,1.449980,0.921875
